tick, sec, speed, distance, spdacm, x, y
366, 6.100000, 1.332817, 258.861443, 257.535156, 757.535156, 109.000000
367, 6.116667, 1.335874, 260.197317, 258.867188, 758.867188, 109.000000
368, 6.133333, 1.338928, 261.536246, 260.203125, 760.203125, 109.000000
369, 6.150000, 1.341980, 262.878226, 261.542969, 761.542969, 109.000000
370, 6.166667, 1.345029, 264.223255, 262.882813, 762.882813, 109.000000
371, 6.183333, 1.348075, 265.571330, 264.230469, 764.230469, 109.000000
372, 6.200000, 1.351118, 266.922448, 265.578125, 765.578125, 109.000000
373, 6.216667, 1.354159, 268.276607, 266.929688, 766.929688, 109.000000
374, 6.233333, 1.357197, 269.633803, 268.281250, 768.281250, 109.000000
375, 6.250000, 1.360232, 270.994035, 269.640625, 769.640625, 109.000000
376, 6.266667, 1.363264, 272.357299, 271.000000, 771.000000, 109.000000
377, 6.283333, 1.366293, 273.723592, 272.363281, 772.363281, 109.000000
378, 6.300000, 1.369320, 275.092913, 273.730469, 773.730469, 109.000000
379, 6.316667, 1.372344, 276.465257, 275.097656, 775.097656, 109.000000
380, 6.333333, 1.375365, 277.840622, 276.472656, 776.472656, 109.000000
381, 6.350000, 1.378384, 279.219006, 277.847656, 777.847656, 109.000000
382, 6.366667, 1.380000, 280.599006, 279.226563, 779.226563, 109.000000
383, 6.383333, 1.380000, 281.979006, 280.605469, 780.605469, 109.000000
384, 6.400000, 1.380000, 283.359006, 281.984375, 781.984375, 109.000000
385, 6.416667, 1.380000, 284.739006, 283.367188, 783.367188, 109.000000
386, 6.433333, 1.380000, 286.119006, 284.746094, 784.746094, 109.000000
387, 6.450000, 1.380000, 287.499006, 286.125000, 786.125000, 109.000000
388, 6.466667, 1.380000, 288.879006, 287.503906, 787.503906, 109.000000
389, 6.483333, 1.380000, 290.259006, 288.886719, 788.886719, 109.000000
390, 6.500000, 1.380000, 291.639006, 290.265625, 790.265625, 109.000000
391, 6.516667, 1.380000, 293.019006, 291.644531, 791.644531, 109.000000
392, 6.533333, 1.380000, 294.399006, 293.023438, 793.023438, 109.000000
393, 6.550000, 1.380000, 295.779006, 294.406250, 794.406250, 109.000000
394, 6.566667, 1.380000, 297.159006, 295.785156, 795.785156, 109.000000
395, 6.583333, 1.380000, 298.539006, 297.164063, 797.164063, 109.000000
396, 6.600000, 1.380000, 299.919006, 298.546875, 798.546875, 109.000000
397, 6.616667, 1.380000, 301.299006, 299.925781, 799.925781, 109.000000
398, 6.633333, 1.380000, 302.679006, 301.304688, 801.304688, 109.000000
399, 6.650000, 1.380000, 304.059006, 302.683594, 802.683594, 109.000000
400, 6.666667, 1.380000, 305.439006, 304.066406, 804.066406, 109.000000
401, 6.683333, 1.380000, 306.819006, 305.445313, 805.445313, 109.000000
402, 6.700000, 1.380000, 308.199006, 306.824219, 806.824219, 109.000000
403, 6.716667, 1.380000, 309.579006, 308.207031, 808.207031, 109.000000
404, 6.733333, 1.380000, 310.959006, 309.585938, 809.585938, 109.000000
405, 6.750000, 1.380000, 312.339006, 310.964844, 810.964844, 109.000000
406, 6.766667, 1.380000, 313.719006, 312.343750, 812.343750, 109.000000
407, 6.783333, 1.380000, 315.099006, 313.726563, 813.726563, 109.000000
408, 6.800000, 1.380000, 316.479006, 315.105469, 815.105469, 109.000000
409, 6.816667, 1.380000, 317.859006, 316.484375, 816.484375, 109.000000
410, 6.833333, 1.380000, 319.239006, 317.867188, 817.867188, 109.000000
411, 6.850000, 1.380000, 320.619006, 319.246094, 819.246094, 109.000000
412, 6.866667, 1.380000, 321.999006, 320.625000, 820.625000, 109.000000
413, 6.883333, 1.380000, 323.379006, 322.003906, 822.003906, 109.000000
414, 6.900000, 1.380000, 324.759006, 323.386719, 823.386719, 109.000000
415, 6.916667, 1.380000, 326.139006, 324.765625, 824.765625, 109.000000
416, 6.933333, 1.380000, 327.519006, 326.144531, 826.144531, 109.000000
417, 6.950000, 1.380000, 328.899006, 327.523438, 827.523438, 109.000000
418, 6.966667, 1.380000, 330.279006, 328.906250, 828.906250, 109.000000
419, 6.983333, 1.380000, 331.659006, 330.285156, 830.285156, 109.000000
420, 7.000000, 1.380000, 333.039006, 331.664063, 831.664063, 109.000000
421, 7.016667, 1.380000, 334.419006, 333.046875, 833.046875, 109.000000
422, 7.033333, 1.380000, 335.799006, 334.425781, 834.425781, 109.000000
423, 7.050000, 1.380000, 337.179006, 335.804688, 835.804688, 109.000000
424, 7.066667, 1.380000, 338.559006, 337.183594, 837.183594, 109.000000
425, 7.083333, 1.380000, 339.939006, 338.566406, 838.566406, 109.000000
426, 7.100000, 1.380000, 341.319006, 339.945313, 839.945313, 109.000000
427, 7.116667, 1.380000, 342.699006, 341.324219, 841.324219, 109.000000
428, 7.133333, 1.380000, 344.079006, 342.707031, 842.707031, 109.000000
429, 7.150000, 1.373893, 345.452899, 344.085938, 844.085938, 109.000000
430, 7.166667, 1.367786, 346.820685, 345.460938, 845.460938, 109.000000
431, 7.183333, 1.361679, 348.182364, 346.828125, 846.828125, 109.000000
432, 7.200000, 1.355572, 349.537936, 348.187500, 848.187500, 109.000000
433, 7.216667, 1.349466, 350.887402, 349.542969, 849.542969, 109.000000
434, 7.233333, 1.343359, 352.230761, 350.894531, 850.894531, 109.000000
435, 7.250000, 1.337253, 353.568014, 352.238281, 852.238281, 109.000000
436, 7.266667, 1.331147, 354.899161, 353.574219, 853.574219, 109.000000
437, 7.283333, 1.325040, 356.224201, 354.906250, 854.906250, 109.000000
438, 7.300000, 1.318934, 357.543135, 356.230469, 856.230469, 109.000000
439, 7.316667, 1.312829, 358.855964, 357.550781, 857.550781, 109.000000
440, 7.333333, 1.306723, 360.162687, 358.863281, 858.863281, 109.000000
441, 7.350000, 1.300617, 361.463304, 360.167969, 860.167969, 109.000000
442, 7.366667, 1.294512, 362.757816, 361.468750, 861.468750, 109.000000
443, 7.383333, 1.288407, 364.046223, 362.765625, 862.765625, 109.000000
444, 7.400000, 1.282301, 365.328524, 364.050781, 864.050781, 109.000000
445, 7.416667, 1.276196, 366.604720, 365.335938, 865.335938, 109.000000
446, 7.433333, 1.270091, 367.874812, 366.609375, 866.609375, 109.000000
447, 7.450000, 1.263987, 369.138798, 367.882813, 867.882813, 109.000000
448, 7.466667, 1.257882, 370.396680, 369.144531, 869.144531, 109.000000
449, 7.483333, 1.251778, 371.648458, 370.402344, 870.402344, 109.000000
450, 7.500000, 1.245673, 372.894131, 371.656250, 871.656250, 109.000000
451, 7.516667, 1.239569, 374.133700, 372.902344, 872.902344, 109.000000
452, 7.533333, 1.233465, 375.367165, 374.140625, 874.140625, 109.000000
453, 7.550000, 1.227361, 376.594526, 375.375000, 875.375000, 109.000000
454, 7.566667, 1.221257, 377.815783, 376.601563, 876.601563, 109.000000
455, 7.583333, 1.215154, 379.030937, 377.820313, 877.820313, 109.000000
456, 7.600000, 1.209050, 380.239987, 379.039063, 879.039063, 109.000000
457, 7.616667, 1.202947, 381.442934, 380.246094, 880.246094, 109.000000
458, 7.633333, 1.196844, 382.639778, 381.449219, 881.449219, 109.000000
459, 7.650000, 1.190741, 383.830519, 382.644531, 882.644531, 109.000000
460, 7.666667, 1.184638, 385.015157, 383.835938, 883.835938, 109.000000
461, 7.683333, 1.178536, 386.193693, 385.023438, 885.023438, 109.000000
462, 7.700000, 1.172433, 387.366126, 386.199219, 886.199219, 109.000000
463, 7.716667, 1.166331, 388.532457, 387.371094, 887.371094, 109.000000
464, 7.733333, 1.160229, 389.692685, 388.539063, 888.539063, 109.000000
465, 7.750000, 1.154127, 390.846812, 389.699219, 889.699219, 109.000000
466, 7.766667, 1.148025, 391.994837, 390.851563, 890.851563, 109.000000
467, 7.783333, 1.141923, 393.136760, 392.000000, 892.000000, 109.000000
468, 7.800000, 1.135822, 394.272582, 393.144531, 893.144531, 109.000000
469, 7.816667, 1.129720, 395.402302, 394.277344, 894.277344, 109.000000
470, 7.833333, 1.123619, 396.525922, 395.410156, 895.410156, 109.000000
471, 7.850000, 1.117518, 397.643440, 396.531250, 896.531250, 109.000000
472, 7.866667, 1.111418, 398.754858, 397.648438, 897.648438, 109.000000
473, 7.883333, 1.105317, 399.860175, 398.761719, 898.761719, 109.000000
474, 7.900000, 1.099217, 400.959392, 399.867188, 899.867188, 109.000000
475, 7.916667, 1.093117, 402.052509, 400.964844, 900.964844, 109.000000
476, 7.933333, 1.087017, 403.139525, 402.058594, 902.058594, 109.000000
477, 7.950000, 1.080917, 404.220442, 403.144531, 903.144531, 109.000000
478, 7.966667, 1.074817, 405.295259, 404.226563, 904.226563, 109.000000
479, 7.983333, 1.068718, 406.363977, 405.300781, 905.300781, 109.000000
480, 8.000000, 1.062619, 407.426596, 406.371094, 906.371094, 109.000000
481, 8.016667, 1.056520, 408.483115, 407.433594, 907.433594, 109.000000
482, 8.033333, 1.050421, 409.533536, 408.488281, 908.488281, 109.000000
483, 8.050000, 1.044322, 410.577858, 409.539063, 909.539063, 109.000000
484, 8.066667, 1.038224, 411.616082, 410.585938, 910.585938, 109.000000
485, 8.083333, 1.032126, 412.648208, 411.621094, 911.621094, 109.000000
486, 8.100000, 1.026028, 413.674235, 412.656250, 912.656250, 109.000000
487, 8.116667, 1.019930, 414.694165, 413.679688, 913.679688, 109.000000
488, 8.133333, 1.013832, 415.707998, 414.699219, 914.699219, 109.000000
489, 8.150000, 1.007735, 416.715733, 415.714844, 915.714844, 109.000000
490, 8.166667, 1.001638, 417.717371, 416.722656, 916.722656, 109.000000
491, 8.183333, 0.995541, 418.712912, 417.722656, 917.722656, 109.000000
492, 8.200000, 0.989444, 419.702356, 418.718750, 918.718750, 109.000000
493, 8.216667, 0.983348, 420.685704, 419.707031, 919.707031, 109.000000
494, 8.233333, 0.977252, 421.662956, 420.691406, 920.691406, 109.000000
495, 8.250000, 0.971156, 422.634112, 421.667969, 921.667969, 109.000000
496, 8.266667, 0.965060, 423.599172, 422.640625, 922.640625, 109.000000
497, 8.283333, 0.958965, 424.558137, 423.605469, 923.605469, 109.000000
498, 8.300000, 0.952870, 425.511007, 424.566406, 924.566406, 109.000000
499, 8.316667, 0.946775, 426.457781, 425.515625, 925.515625, 109.000000
500, 8.333333, 0.940680, 427.398461, 426.464844, 926.464844, 109.000000
501, 8.350000, 0.934585, 428.333047, 427.406250, 927.406250, 109.000000
502, 8.366667, 0.928491, 429.261538, 428.339844, 928.339844, 109.000000
503, 8.383333, 0.922397, 430.183935, 429.269531, 929.269531, 109.000000
504, 8.400000, 0.916304, 431.100239, 430.191406, 930.191406, 109.000000
505, 8.416667, 0.910210, 432.010449, 431.105469, 931.105469, 109.000000
506, 8.433333, 0.904117, 432.914566, 432.015625, 932.015625, 109.000000
507, 8.450000, 0.898024, 433.812591, 432.921875, 932.921875, 109.000000
508, 8.466667, 0.891932, 434.704523, 433.820313, 933.820313, 109.000000
509, 8.483333, 0.885840, 435.590362, 434.710938, 934.710938, 109.000000
510, 8.500000, 0.879748, 436.470110, 435.597656, 935.597656, 109.000000
511, 8.516667, 0.873656, 437.343766, 436.476563, 936.476563, 109.000000
512, 8.533333, 0.867564, 438.211330, 437.351563, 937.351563, 109.000000
513, 8.550000, 0.861473, 439.072803, 438.218750, 938.218750, 109.000000
514, 8.566667, 0.855383, 439.928186, 439.078125, 939.078125, 109.000000
515, 8.583333, 0.849292, 440.777478, 439.933594, 939.933594, 109.000000
516, 8.600000, 0.843202, 441.620680, 440.785156, 940.785156, 109.000000
517, 8.616667, 0.837112, 442.457792, 441.628906, 941.628906, 109.000000
518, 8.633333, 0.831023, 443.288814, 442.464844, 942.464844, 109.000000
519, 8.650000, 0.824933, 444.113748, 443.296875, 943.296875, 109.000000
520, 8.666667, 0.818844, 444.932592, 444.121094, 944.121094, 109.000000
521, 8.683333, 0.812756, 445.745348, 444.937500, 944.937500, 109.000000
522, 8.700000, 0.806668, 446.552016, 445.750000, 945.750000, 109.000000
523, 8.716667, 0.800580, 447.352596, 446.558594, 946.558594, 109.000000
524, 8.733333, 0.794492, 448.147088, 447.359375, 947.359375, 109.000000
525, 8.750000, 0.788405, 448.935493, 448.152344, 948.152344, 109.000000
526, 8.766667, 0.782318, 449.717812, 448.941406, 948.941406, 109.000000
527, 8.783333, 0.776232, 450.494044, 449.722656, 949.722656, 109.000000
528, 8.800000, 0.770146, 451.264190, 450.500000, 950.500000, 109.000000
529, 8.816667, 0.764060, 452.028250, 451.269531, 951.269531, 109.000000
530, 8.833333, 0.757975, 452.786225, 452.035156, 952.035156, 109.000000
531, 8.850000, 0.751890, 453.538115, 452.792969, 952.792969, 109.000000
532, 8.866667, 0.745806, 454.283921, 453.542969, 953.542969, 109.000000
533, 8.883333, 0.739722, 455.023643, 454.289063, 954.289063, 109.000000
534, 8.900000, 0.733638, 455.757281, 455.031250, 955.031250, 109.000000
535, 8.916667, 0.727555, 456.484836, 455.761719, 955.761719, 109.000000
536, 8.933333, 0.721472, 457.206308, 456.492188, 956.492188, 109.000000
537, 8.950000, 0.715390, 457.921697, 457.210938, 957.210938, 109.000000
538, 8.966667, 0.709308, 458.631005, 457.929688, 957.929688, 109.000000
539, 8.983333, 0.703226, 459.334231, 458.636719, 958.636719, 109.000000
540, 9.000000, 0.697145, 460.031376, 459.339844, 959.339844, 109.000000
541, 9.016667, 0.691064, 460.722440, 460.039063, 960.039063, 109.000000
542, 9.033333, 0.684984, 461.407425, 460.730469, 960.730469, 109.000000
543, 9.050000, 0.678905, 462.086330, 461.414063, 961.414063, 109.000000
544, 9.066667, 0.672826, 462.759155, 462.093750, 962.093750, 109.000000
545, 9.083333, 0.666747, 463.425902, 462.765625, 962.765625, 109.000000
546, 9.100000, 0.660669, 464.086571, 463.433594, 963.433594, 109.000000
547, 9.116667, 0.654591, 464.741162, 464.093750, 964.093750, 109.000000
548, 9.133333, 0.648514, 465.389676, 464.746094, 964.746094, 109.000000
549, 9.150000, 0.642438, 466.032114, 465.394531, 965.394531, 109.000000
550, 9.166667, 0.636362, 466.668475, 466.039063, 966.039063, 109.000000
551, 9.183333, 0.630286, 467.298761, 466.675781, 966.675781, 109.000000
552, 9.200000, 0.624211, 467.922972, 467.304688, 967.304688, 109.000000
553, 9.216667, 0.618137, 468.541109, 467.929688, 967.929688, 109.000000
554, 9.233333, 0.612063, 469.153172, 468.546875, 968.546875, 109.000000
555, 9.250000, 0.605990, 469.759162, 469.160156, 969.160156, 109.000000
556, 9.266667, 0.599917, 470.359079, 469.765625, 969.765625, 109.000000
557, 9.283333, 0.593845, 470.952925, 470.367188, 970.367188, 109.000000
558, 9.300000, 0.587774, 471.540699, 470.960938, 970.960938, 109.000000
559, 9.316667, 0.581704, 472.122403, 471.546875, 971.546875, 109.000000
560, 9.333333, 0.575634, 472.698036, 472.128906, 972.128906, 109.000000
561, 9.350000, 0.569564, 473.267600, 472.703125, 972.703125, 109.000000
562, 9.366667, 0.563496, 473.831096, 473.273438, 973.273438, 109.000000
563, 9.383333, 0.557428, 474.388524, 473.835938, 973.835938, 109.000000
564, 9.400000, 0.551361, 474.939884, 474.394531, 974.394531, 109.000000
565, 9.416667, 0.545294, 475.485179, 474.945313, 974.945313, 109.000000
566, 9.433333, 0.539228, 476.024407, 475.492188, 975.492188, 109.000000
567, 9.450000, 0.533163, 476.557570, 476.031250, 976.031250, 109.000000
568, 9.466667, 0.527099, 477.084670, 476.562500, 976.562500, 109.000000
569, 9.483333, 0.521036, 477.605706, 477.089844, 977.089844, 109.000000
570, 9.500000, 0.514973, 478.120679, 477.613281, 977.613281, 109.000000
571, 9.516667, 0.508912, 478.629591, 478.128906, 978.128906, 109.000000
572, 9.533333, 0.502851, 479.132442, 478.636719, 978.636719, 109.000000
573, 9.550000, 0.496791, 479.629233, 479.140625, 979.140625, 109.000000
574, 9.566667, 0.490732, 480.119965, 479.636719, 979.636719, 109.000000
575, 9.583333, 0.484674, 480.604639, 480.125000, 980.125000, 109.000000
576, 9.600000, 0.478617, 481.083255, 480.609375, 980.609375, 109.000000
577, 9.616667, 0.472560, 481.555816, 481.089844, 981.089844, 109.000000
578, 9.633333, 0.466505, 482.022321, 481.562500, 981.562500, 109.000000
579, 9.650000, 0.460451, 482.482772, 482.027344, 982.027344, 109.000000
580, 9.666667, 0.454398, 482.937170, 482.488281, 982.488281, 109.000000
581, 9.683333, 0.448346, 483.385516, 482.945313, 982.945313, 109.000000
582, 9.700000, 0.442295, 483.827811, 483.390625, 983.390625, 109.000000
583, 9.716667, 0.436245, 484.264056, 483.835938, 983.835938, 109.000000
584, 9.733333, 0.430196, 484.694252, 484.269531, 984.269531, 109.000000
585, 9.750000, 0.424149, 485.118401, 484.699219, 984.699219, 109.000000
586, 9.766667, 0.418103, 485.536504, 485.125000, 985.125000, 109.000000
587, 9.783333, 0.412058, 485.948562, 485.542969, 985.542969, 109.000000
588, 9.800000, 0.406014, 486.354576, 485.953125, 985.953125, 109.000000
589, 9.816667, 0.399972, 486.754547, 486.359375, 986.359375, 109.000000
590, 9.833333, 0.393931, 487.148478, 486.761719, 986.761719, 109.000000
591, 9.850000, 0.387891, 487.536369, 487.156250, 987.156250, 109.000000
592, 9.866667, 0.381853, 487.918222, 487.542969, 987.542969, 109.000000
593, 9.883333, 0.375817, 488.294039, 487.925781, 987.925781, 109.000000
594, 9.900000, 0.369782, 488.663820, 488.300781, 988.300781, 109.000000
595, 9.916667, 0.363748, 489.027568, 488.671875, 988.671875, 109.000000
596, 9.933333, 0.357716, 489.385285, 489.035156, 989.035156, 109.000000
597, 9.950000, 0.351686, 489.736971, 489.390625, 989.390625, 109.000000
598, 9.966667, 0.345658, 490.082629, 489.742188, 989.742188, 109.000000
599, 9.983333, 0.339632, 490.422261, 490.089844, 990.089844, 109.000000
600, 10.000000, 0.333607, 490.755868, 490.429688, 990.429688, 109.000000
601, 10.016667, 0.327585, 491.083453, 490.761719, 990.761719, 109.000000
602, 10.033333, 0.321564, 491.405017, 491.089844, 991.089844, 109.000000
603, 10.050000, 0.315546, 491.720562, 491.410156, 991.410156, 109.000000
604, 10.066667, 0.309529, 492.030092, 491.726563, 991.726563, 109.000000
605, 10.083333, 0.303515, 492.333607, 492.035156, 992.035156, 109.000000
606, 10.100000, 0.297504, 492.631111, 492.339844, 992.339844, 109.000000
607, 10.116667, 0.291495, 492.922605, 492.636719, 992.636719, 109.000000
608, 10.133333, 0.285488, 493.208094, 492.929688, 992.929688, 109.000000
609, 10.150000, 0.279484, 493.487578, 493.214844, 993.214844, 109.000000
610, 10.166667, 0.273483, 493.761061, 493.492188, 993.492188, 109.000000
611, 10.183333, 0.267485, 494.028545, 493.765625, 993.765625, 109.000000
612, 10.200000, 0.261489, 494.290035, 494.035156, 994.035156, 109.000000
613, 10.216667, 0.255497, 494.545532, 494.296875, 994.296875, 109.000000
614, 10.233333, 0.249508, 494.795041, 494.550781, 994.550781, 109.000000
615, 10.250000, 0.243523, 495.038564, 494.800781, 994.800781, 109.000000
616, 10.266667, 0.237541, 495.276105, 495.046875, 995.046875, 109.000000
617, 10.283333, 0.231563, 495.507668, 495.281250, 995.281250, 109.000000
618, 10.300000, 0.225589, 495.733258, 495.515625, 995.515625, 109.000000
619, 10.316667, 0.219620, 495.952878, 495.738281, 995.738281, 109.000000
620, 10.333333, 0.213654, 496.166532, 495.960938, 995.960938, 109.000000
621, 10.350000, 0.207693, 496.374225, 496.171875, 996.171875, 109.000000
622, 10.366667, 0.201738, 496.575963, 496.378906, 996.378906, 109.000000
623, 10.383333, 0.195787, 496.771750, 496.582031, 996.582031, 109.000000
624, 10.400000, 0.189842, 496.961592, 496.777344, 996.777344, 109.000000
625, 10.416667, 0.183902, 497.145494, 496.968750, 996.968750, 109.000000
626, 10.433333, 0.177969, 497.323464, 497.152344, 997.152344, 109.000000
627, 10.450000, 0.172043, 497.495506, 497.328125, 997.328125, 109.000000
628, 10.466667, 0.166123, 497.661630, 497.500000, 997.500000, 109.000000
629, 10.483333, 0.160211, 497.821841, 497.667969, 997.667969, 109.000000
630, 10.500000, 0.154307, 497.976148, 497.828125, 997.828125, 109.000000
631, 10.516667, 0.148412, 498.124560, 497.984375, 997.984375, 109.000000
632, 10.533333, 0.142526, 498.267086, 498.132813, 998.132813, 109.000000
633, 10.550000, 0.136650, 498.403736, 498.273438, 998.273438, 109.000000
634, 10.566667, 0.130785, 498.534520, 498.410156, 998.410156, 109.000000
635, 10.583333, 0.124931, 498.659451, 498.539063, 998.539063, 109.000000
636, 10.600000, 0.119091, 498.778542, 498.664063, 998.664063, 109.000000
637, 10.616667, 0.113264, 498.891806, 498.785156, 998.785156, 109.000000
638, 10.633333, 0.107453, 498.999258, 498.898438, 998.898438, 109.000000
639, 10.650000, 0.101658, 499.100917, 499.003906, 999.003906, 109.000000
640, 10.666667, 0.095883, 499.196800, 499.105469, 999.105469, 109.000000
641, 10.683333, 0.090128, 499.286928, 499.203125, 999.203125, 109.000000
642, 10.700000, 0.084397, 499.371325, 499.292969, 999.292969, 109.000000
643, 10.716667, 0.078692, 499.450017, 499.378906, 999.378906, 109.000000
644, 10.733333, 0.073017, 499.523034, 499.457031, 999.457031, 109.000000
645, 10.750000, 0.067376, 499.590410, 499.531250, 999.531250, 109.000000
646, 10.766667, 0.061774, 499.652184, 499.597656, 999.597656, 109.000000
647, 10.783333, 0.056218, 499.708402, 499.660156, 999.660156, 109.000000
648, 10.800000, 0.050716, 499.759118, 499.714844, 999.714844, 109.000000
649, 10.816667, 0.045277, 499.804395, 499.765625, 999.765625, 109.000000
650, 10.833333, 0.039916, 499.844312, 499.812500, 999.812500, 109.000000
651, 10.850000, 0.034650, 499.878962, 499.851563, 999.851563, 109.000000
652, 10.866667, 0.029503, 499.908465, 499.886719, 999.886719, 109.000000
653, 10.883333, 0.024508, 499.932973, 499.914063, 999.914063, 109.000000
654, 10.900000, 0.019712, 499.952686, 499.937500, 999.937500, 109.000000
655, 10.916667, 0.015184, 499.967870, 499.960938, 999.960938, 109.000000
656, 10.933333, 0.011026, 499.978896, 499.972656, 999.972656, 109.000000
657, 10.950000, 0.007386, 499.986282, 499.984375, 999.984375, 109.000000
658, 10.966667, 0.004457, 499.990739, 499.992188, 999.992188, 109.000000
659, 10.983333, 0.002411, 499.993151, 499.996094, 999.996094, 109.000000
660, 11.000000, 0.001222, 499.994372, 500.000000, 1000.000000, 109.000000
