tick, sec, speed, distance, spdacm, x, y, energy
296, 4.933333, 1.380000, 318.509690, 317.144531, 817.144531, 109.000000, 1117889333.333333
297, 4.950000, 1.380000, 319.889690, 318.523438, 818.523438, 109.000000, 1117879333.333333
298, 4.966667, 1.380000, 321.269690, 319.902344, 819.902344, 109.000000, 1117869333.333333
299, 4.983333, 1.380000, 322.649690, 321.285156, 821.285156, 109.000000, 1117859333.333333
300, 5.000000, 1.380000, 324.029690, 322.664063, 822.664063, 109.000000, 1117849333.333333
301, 5.016667, 1.380000, 325.409690, 324.042969, 824.042969, 109.000000, 1117839333.333333
302, 5.033333, 1.380000, 326.789690, 325.425781, 825.425781, 109.000000, 1117829333.333333
303, 5.050000, 1.380000, 328.169690, 326.804688, 826.804688, 109.000000, 1117819333.333333
304, 5.066667, 1.380000, 329.549690, 328.183594, 828.183594, 109.000000, 1117809333.333333
305, 5.083333, 1.380000, 330.929690, 329.562500, 829.562500, 109.000000, 1117799333.333333
306, 5.100000, 1.380000, 332.309690, 330.945313, 830.945313, 109.000000, 1117789333.333333
307, 5.116667, 1.380000, 333.689690, 332.324219, 832.324219, 109.000000, 1117779333.333333
308, 5.133333, 1.380000, 335.069690, 333.703125, 833.703125, 109.000000, 1117769333.333333
309, 5.150000, 1.380000, 336.449690, 335.082031, 835.082031, 109.000000, 1117759333.333333
310, 5.166667, 1.380000, 337.829690, 336.464844, 836.464844, 109.000000, 1117749333.333333
311, 5.183333, 1.380000, 339.209690, 337.843750, 837.843750, 109.000000, 1117739333.333333
312, 5.200000, 1.380000, 340.589690, 339.222656, 839.222656, 109.000000, 1117729333.333333
313, 5.216667, 1.380000, 341.969690, 340.605469, 840.605469, 109.000000, 1117719333.333333
314, 5.233333, 1.380000, 343.349690, 341.984375, 841.984375, 109.000000, 1117709333.333333
315, 5.250000, 1.380000, 344.729690, 343.363281, 843.363281, 109.000000, 1117699333.333333
316, 5.266667, 1.380000, 346.109690, 344.742188, 844.742188, 109.000000, 1117689333.333333
317, 5.283333, 1.380000, 347.489690, 346.125000, 846.125000, 109.000000, 1117679333.333333
318, 5.300000, 1.380000, 348.869690, 347.503906, 847.503906, 109.000000, 1117669333.333333
319, 5.316667, 1.380000, 350.249690, 348.882813, 848.882813, 109.000000, 1117659333.333333
320, 5.333333, 1.380000, 351.629690, 350.265625, 850.265625, 109.000000, 1117649333.333333
321, 5.350000, 1.380000, 353.009690, 351.644531, 851.644531, 109.000000, 1117639333.333333
322, 5.366667, 1.380000, 354.389690, 353.023438, 853.023438, 109.000000, 1117629333.333333
323, 5.383333, 1.380000, 355.769690, 354.402344, 854.402344, 109.000000, 1117619333.333333
324, 5.400000, 1.380000, 357.149690, 355.785156, 855.785156, 109.000000, 1117609333.333333
325, 5.416667, 1.380000, 358.529690, 357.164063, 857.164063, 109.000000, 1117599333.333333
326, 5.433333, 1.380000, 359.909690, 358.542969, 858.542969, 109.000000, 1117589333.333333
327, 5.450000, 1.380000, 361.289690, 359.925781, 859.925781, 109.000000, 1117579333.333333
328, 5.466667, 1.380000, 362.669690, 361.304688, 861.304688, 109.000000, 1117569333.333333
329, 5.483333, 1.380000, 364.049690, 362.683594, 862.683594, 109.000000, 1117559333.333333
330, 5.500000, 1.380000, 365.429690, 364.062500, 864.062500, 109.000000, 1117549333.333333
331, 5.516667, 1.380000, 366.809690, 365.445313, 865.445313, 109.000000, 1117539333.333333
332, 5.533333, 1.380000, 368.189690, 366.824219, 866.824219, 109.000000, 1117529333.333333
333, 5.550000, 1.380000, 369.569690, 368.203125, 868.203125, 109.000000, 1117519333.333333
334, 5.566667, 1.380000, 370.949690, 369.582031, 869.582031, 109.000000, 1117509333.333333
335, 5.583333, 1.380000, 372.329690, 370.964844, 870.964844, 109.000000, 1117499333.333333
336, 5.600000, 1.380000, 373.709690, 372.343750, 872.343750, 109.000000, 1117489333.333333
337, 5.616667, 1.380000, 375.089690, 373.722656, 873.722656, 109.000000, 1117479333.333333
338, 5.633333, 1.380000, 376.469690, 375.105469, 875.105469, 109.000000, 1117469333.333333
339, 5.650000, 1.380000, 377.849690, 376.484375, 876.484375, 109.000000, 1117459333.333333
340, 5.666667, 1.380000, 379.229690, 377.863281, 877.863281, 109.000000, 1117449333.333333
341, 5.683333, 1.380000, 380.609690, 379.242188, 879.242188, 109.000000, 1117439333.333333
342, 5.700000, 1.380000, 381.989690, 380.625000, 880.625000, 109.000000, 1117429333.333333
343, 5.716667, 1.380000, 383.369690, 382.003906, 882.003906, 109.000000, 1117419333.333333
344, 5.733333, 1.380000, 384.749690, 383.382813, 883.382813, 109.000000, 1117409333.333333
345, 5.750000, 1.380000, 386.129690, 384.765625, 884.765625, 109.000000, 1117399333.333333
346, 5.766667, 1.380000, 387.509690, 386.144531, 886.144531, 109.000000, 1117389333.333333
347, 5.783333, 1.380000, 388.889690, 387.523438, 887.523438, 109.000000, 1117379333.333333
348, 5.800000, 1.380000, 390.269690, 388.902344, 888.902344, 109.000000, 1117369333.333333
349, 5.816667, 1.380000, 391.649690, 390.285156, 890.285156, 109.000000, 1117359333.333333
350, 5.833333, 1.380000, 393.029690, 391.664063, 891.664063, 109.000000, 1117349333.333333
351, 5.850000, 1.380000, 394.409690, 393.042969, 893.042969, 109.000000, 1117339333.333333
352, 5.866667, 1.380000, 395.789690, 394.425781, 894.425781, 109.000000, 1117329333.333333
353, 5.883333, 1.380000, 397.169690, 395.804688, 895.804688, 109.000000, 1117319333.333333
354, 5.900000, 1.380000, 398.549690, 397.183594, 897.183594, 109.000000, 1117309333.333333
355, 5.916667, 1.380000, 399.929690, 398.562500, 898.562500, 109.000000, 1117299333.333333
356, 5.933333, 1.380000, 401.309690, 399.945313, 899.945313, 109.000000, 1117289333.333333
357, 5.950000, 1.380000, 402.689690, 401.324219, 901.324219, 109.000000, 1117279333.333333
358, 5.966667, 1.380000, 404.069690, 402.703125, 902.703125, 109.000000, 1117269333.333333
359, 5.983333, 1.380000, 405.449690, 404.082031, 904.082031, 109.000000, 1117259333.333333
360, 6.000000, 1.380000, 406.829690, 405.464844, 905.464844, 109.000000, 1117249333.333333
361, 6.016667, 1.380000, 408.209690, 406.843750, 906.843750, 109.000000, 1117239333.333333
362, 6.033333, 1.369625, 409.579315, 408.222656, 908.222656, 109.000000, 1117239333.333333
363, 6.050000, 1.359251, 410.938565, 409.593750, 909.593750, 109.000000, 1117239333.333333
364, 6.066667, 1.348877, 412.287442, 410.953125, 910.953125, 109.000000, 1117239333.333333
365, 6.083333, 1.338503, 413.625945, 412.300781, 912.300781, 109.000000, 1117239333.333333
366, 6.100000, 1.328131, 414.954076, 413.640625, 913.640625, 109.000000, 1117239333.333333
367, 6.116667, 1.317759, 416.271835, 414.968750, 914.968750, 109.000000, 1117239333.333333
368, 6.133333, 1.307388, 417.579223, 416.285156, 916.285156, 109.000000, 1117239333.333333
369, 6.150000, 1.297017, 418.876240, 417.593750, 917.593750, 109.000000, 1117239333.333333
370, 6.166667, 1.286647, 420.162887, 418.890625, 918.890625, 109.000000, 1117239333.333333
371, 6.183333, 1.276278, 421.439164, 420.175781, 920.175781, 109.000000, 1117239333.333333
372, 6.200000, 1.265909, 422.705073, 421.453125, 921.453125, 109.000000, 1117239333.333333
373, 6.216667, 1.255541, 423.960614, 422.718750, 922.718750, 109.000000, 1117239333.333333
374, 6.233333, 1.245174, 425.205788, 423.976563, 923.976563, 109.000000, 1117239333.333333
375, 6.250000, 1.234807, 426.440595, 425.218750, 925.218750, 109.000000, 1117239333.333333
376, 6.266667, 1.224441, 427.665036, 426.453125, 926.453125, 109.000000, 1117239333.333333
377, 6.283333, 1.214076, 428.879113, 427.679688, 927.679688, 109.000000, 1117239333.333333
378, 6.300000, 1.203712, 430.082825, 428.894531, 928.894531, 109.000000, 1117239333.333333
379, 6.316667, 1.193348, 431.276173, 430.097656, 930.097656, 109.000000, 1117239333.333333
380, 6.333333, 1.182986, 432.459159, 431.289063, 931.289063, 109.000000, 1117239333.333333
381, 6.350000, 1.172624, 433.631783, 432.472656, 932.472656, 109.000000, 1117239333.333333
382, 6.366667, 1.162263, 434.794045, 433.644531, 933.644531, 109.000000, 1117239333.333333
383, 6.383333, 1.151902, 435.945948, 434.808594, 934.808594, 109.000000, 1117239333.333333
384, 6.400000, 1.141543, 437.087490, 435.960938, 935.960938, 109.000000, 1117239333.333333
385, 6.416667, 1.131184, 438.218675, 437.101563, 937.101563, 109.000000, 1117239333.333333
386, 6.433333, 1.120826, 439.339501, 438.234375, 938.234375, 109.000000, 1117239333.333333
387, 6.450000, 1.110470, 440.449971, 439.355469, 939.355469, 109.000000, 1117239333.333333
388, 6.466667, 1.100114, 441.550084, 440.464844, 940.464844, 109.000000, 1117239333.333333
389, 6.483333, 1.089759, 442.639843, 441.562500, 941.562500, 109.000000, 1117239333.333333
390, 6.500000, 1.079404, 443.719247, 442.652344, 942.652344, 109.000000, 1117239333.333333
391, 6.516667, 1.069051, 444.788298, 443.734375, 943.734375, 109.000000, 1117239333.333333
392, 6.533333, 1.058699, 445.846997, 444.800781, 944.800781, 109.000000, 1117239333.333333
393, 6.550000, 1.048348, 446.895345, 445.859375, 945.859375, 109.000000, 1117239333.333333
394, 6.566667, 1.037998, 447.933343, 446.910156, 946.910156, 109.000000, 1117239333.333333
395, 6.583333, 1.027648, 448.960991, 447.949219, 947.949219, 109.000000, 1117239333.333333
396, 6.600000, 1.017300, 449.978291, 448.976563, 948.976563, 109.000000, 1117239333.333333
397, 6.616667, 1.006953, 450.985245, 449.992188, 949.992188, 109.000000, 1117239333.333333
398, 6.633333, 0.996607, 451.981852, 451.000000, 951.000000, 109.000000, 1117239333.333333
399, 6.650000, 0.986262, 452.968114, 451.996094, 951.996094, 109.000000, 1117239333.333333
400, 6.666667, 0.975919, 453.944033, 452.980469, 952.980469, 109.000000, 1117239333.333333
401, 6.683333, 0.965576, 454.909609, 453.957031, 953.957031, 109.000000, 1117239333.333333
402, 6.700000, 0.955235, 455.864844, 454.925781, 954.925781, 109.000000, 1117239333.333333
403, 6.716667, 0.944895, 456.809739, 455.878906, 955.878906, 109.000000, 1117239333.333333
404, 6.733333, 0.934556, 457.744294, 456.824219, 956.824219, 109.000000, 1117239333.333333
405, 6.750000, 0.924218, 458.668513, 457.757813, 957.757813, 109.000000, 1117239333.333333
406, 6.766667, 0.913882, 459.582394, 458.683594, 958.683594, 109.000000, 1117239333.333333
407, 6.783333, 0.903547, 460.485941, 459.597656, 959.597656, 109.000000, 1117239333.333333
408, 6.800000, 0.893213, 461.379154, 460.500000, 960.500000, 109.000000, 1117239333.333333
409, 6.816667, 0.882881, 462.262035, 461.394531, 961.394531, 109.000000, 1117239333.333333
410, 6.833333, 0.872550, 463.134585, 462.277344, 962.277344, 109.000000, 1117239333.333333
411, 6.850000, 0.862220, 463.996805, 463.148438, 963.148438, 109.000000, 1117239333.333333
412, 6.866667, 0.851892, 464.848698, 464.011719, 964.011719, 109.000000, 1117239333.333333
413, 6.883333, 0.841566, 465.690264, 464.863281, 964.863281, 109.000000, 1117239333.333333
414, 6.900000, 0.831241, 466.521505, 465.703125, 965.703125, 109.000000, 1117239333.333333
415, 6.916667, 0.820918, 467.342423, 466.535156, 966.535156, 109.000000, 1117239333.333333
416, 6.933333, 0.810596, 468.153019, 467.355469, 967.355469, 109.000000, 1117239333.333333
417, 6.950000, 0.800276, 468.953295, 468.167969, 968.167969, 109.000000, 1117239333.333333
418, 6.966667, 0.789958, 469.743253, 468.968750, 968.968750, 109.000000, 1117239333.333333
419, 6.983333, 0.779641, 470.522895, 469.757813, 969.757813, 109.000000, 1117239333.333333
420, 7.000000, 0.769327, 471.292222, 470.539063, 970.539063, 109.000000, 1117239333.333333
421, 7.016667, 0.759014, 472.051236, 471.304688, 971.304688, 109.000000, 1117239333.333333
422, 7.033333, 0.748703, 472.799939, 472.066406, 972.066406, 109.000000, 1117239333.333333
423, 7.050000, 0.738394, 473.538333, 472.812500, 972.812500, 109.000000, 1117239333.333333
424, 7.066667, 0.728087, 474.266420, 473.550781, 973.550781, 109.000000, 1117239333.333333
425, 7.083333, 0.717782, 474.984202, 474.281250, 974.281250, 109.000000, 1117239333.333333
426, 7.100000, 0.707479, 475.691681, 475.000000, 975.000000, 109.000000, 1117239333.333333
427, 7.116667, 0.697179, 476.388860, 475.707031, 975.707031, 109.000000, 1117239333.333333
428, 7.133333, 0.686880, 477.075740, 476.402344, 976.402344, 109.000000, 1117239333.333333
429, 7.150000, 0.676584, 477.752325, 477.089844, 977.089844, 109.000000, 1117239333.333333
430, 7.166667, 0.666291, 478.418615, 477.765625, 977.765625, 109.000000, 1117239333.333333
431, 7.183333, 0.656000, 479.074615, 478.433594, 978.433594, 109.000000, 1117239333.333333
432, 7.200000, 0.645711, 479.720326, 479.089844, 979.089844, 109.000000, 1117239333.333333
433, 7.216667, 0.635425, 480.355751, 479.734375, 979.734375, 109.000000, 1117239333.333333
434, 7.233333, 0.625141, 480.980892, 480.371094, 980.371094, 109.000000, 1117239333.333333
435, 7.250000, 0.614861, 481.595753, 480.996094, 980.996094, 109.000000, 1117239333.333333
436, 7.266667, 0.604583, 482.200336, 481.609375, 981.609375, 109.000000, 1117239333.333333
437, 7.283333, 0.594308, 482.794644, 482.214844, 982.214844, 109.000000, 1117239333.333333
438, 7.300000, 0.584037, 483.378681, 482.808594, 982.808594, 109.000000, 1117239333.333333
439, 7.316667, 0.573768, 483.952449, 483.394531, 983.394531, 109.000000, 1117239333.333333
440, 7.333333, 0.563503, 484.515952, 483.964844, 983.964844, 109.000000, 1117239333.333333
441, 7.350000, 0.553241, 485.069193, 484.531250, 984.531250, 109.000000, 1117239333.333333
442, 7.366667, 0.542983, 485.612176, 485.082031, 985.082031, 109.000000, 1117239333.333333
443, 7.383333, 0.532728, 486.144905, 485.625000, 985.625000, 109.000000, 1117239333.333333
444, 7.400000, 0.522478, 486.667382, 486.160156, 986.160156, 109.000000, 1117239333.333333
445, 7.416667, 0.512231, 487.179613, 486.683594, 986.683594, 109.000000, 1117239333.333333
446, 7.433333, 0.501988, 487.681601, 487.195313, 987.195313, 109.000000, 1117239333.333333
447, 7.450000, 0.491749, 488.173350, 487.695313, 987.695313, 109.000000, 1117239333.333333
448, 7.466667, 0.481515, 488.654866, 488.187500, 988.187500, 109.000000, 1117239333.333333
449, 7.483333, 0.471286, 489.126152, 488.667969, 988.667969, 109.000000, 1117239333.333333
450, 7.500000, 0.461061, 489.587213, 489.140625, 989.140625, 109.000000, 1117239333.333333
451, 7.516667, 0.450842, 490.038054, 489.601563, 989.601563, 109.000000, 1117239333.333333
452, 7.533333, 0.440627, 490.478682, 490.050781, 990.050781, 109.000000, 1117239333.333333
453, 7.550000, 0.430418, 490.909100, 490.492188, 990.492188, 109.000000, 1117239333.333333
454, 7.566667, 0.420215, 491.329316, 490.921875, 990.921875, 109.000000, 1117239333.333333
455, 7.583333, 0.410018, 491.739334, 491.343750, 991.343750, 109.000000, 1117239333.333333
456, 7.600000, 0.399827, 492.139161, 491.753906, 991.753906, 109.000000, 1117239333.333333
457, 7.616667, 0.389643, 492.528804, 492.152344, 992.152344, 109.000000, 1117239333.333333
458, 7.633333, 0.379466, 492.908270, 492.542969, 992.542969, 109.000000, 1117239333.333333
459, 7.650000, 0.369296, 493.277566, 492.921875, 992.921875, 109.000000, 1117239333.333333
460, 7.666667, 0.359134, 493.636700, 493.292969, 993.292969, 109.000000, 1117239333.333333
461, 7.683333, 0.348980, 493.985680, 493.652344, 993.652344, 109.000000, 1117239333.333333
462, 7.700000, 0.338834, 494.324514, 494.000000, 994.000000, 109.000000, 1117239333.333333
463, 7.716667, 0.328698, 494.653211, 494.339844, 994.339844, 109.000000, 1117239333.333333
464, 7.733333, 0.318571, 494.971782, 494.667969, 994.667969, 109.000000, 1117239333.333333
465, 7.750000, 0.308454, 495.280237, 494.984375, 994.984375, 109.000000, 1117239333.333333
466, 7.766667, 0.298349, 495.578586, 495.292969, 995.292969, 109.000000, 1117239333.333333
467, 7.783333, 0.288255, 495.866840, 495.593750, 995.593750, 109.000000, 1117239333.333333
468, 7.800000, 0.278173, 496.145013, 495.882813, 995.882813, 109.000000, 1117239333.333333
469, 7.816667, 0.268104, 496.413117, 496.160156, 996.160156, 109.000000, 1117239333.333333
470, 7.833333, 0.258050, 496.671167, 496.425781, 996.425781, 109.000000, 1117239333.333333
471, 7.850000, 0.248011, 496.919178, 496.683594, 996.683594, 109.000000, 1117239333.333333
472, 7.866667, 0.237988, 497.157166, 496.933594, 996.933594, 109.000000, 1117239333.333333
473, 7.883333, 0.227983, 497.385150, 497.171875, 997.171875, 109.000000, 1117239333.333333
474, 7.900000, 0.217998, 497.603147, 497.398438, 997.398438, 109.000000, 1117239333.333333
475, 7.916667, 0.208033, 497.811180, 497.617188, 997.617188, 109.000000, 1117239333.333333
476, 7.933333, 0.198091, 498.009271, 497.824219, 997.824219, 109.000000, 1117239333.333333
477, 7.950000, 0.188174, 498.197445, 498.023438, 998.023438, 109.000000, 1117239333.333333
478, 7.966667, 0.178284, 498.375729, 498.210938, 998.210938, 109.000000, 1117239333.333333
479, 7.983333, 0.168425, 498.544154, 498.390625, 998.390625, 109.000000, 1117239333.333333
480, 8.000000, 0.158599, 498.702753, 498.558594, 998.558594, 109.000000, 1117239333.333333
481, 8.016667, 0.148812, 498.851565, 498.718750, 998.718750, 109.000000, 1117239333.333333
482, 8.033333, 0.139066, 498.990631, 498.867188, 998.867188, 109.000000, 1117239333.333333
483, 8.050000, 0.129368, 499.119998, 499.003906, 999.003906, 109.000000, 1117239333.333333
484, 8.066667, 0.119724, 499.239722, 499.132813, 999.132813, 109.000000, 1117239333.333333
485, 8.083333, 0.110142, 499.349863, 499.253906, 999.253906, 109.000000, 1117239333.333333
486, 8.100000, 0.100632, 499.450495, 499.363281, 999.363281, 109.000000, 1117239333.333333
487, 8.116667, 0.091206, 499.541702, 499.464844, 999.464844, 109.000000, 1117239333.333333
488, 8.133333, 0.081880, 499.623582, 499.554688, 999.554688, 109.000000, 1117239333.333333
489, 8.150000, 0.072674, 499.696256, 499.636719, 999.636719, 109.000000, 1117239333.333333
490, 8.166667, 0.063612, 499.759868, 499.710938, 999.710938, 109.000000, 1117239333.333333
491, 8.183333, 0.054731, 499.814599, 499.773438, 999.773438, 109.000000, 1117239333.333333
492, 8.200000, 0.046078, 499.860678, 499.828125, 999.828125, 109.000000, 1117239333.333333
493, 8.216667, 0.037720, 499.898398, 499.875000, 999.875000, 109.000000, 1117239333.333333
494, 8.233333, 0.029753, 499.928150, 499.914063, 999.914063, 109.000000, 1117239333.333333
495, 8.250000, 0.022319, 499.950469, 499.941406, 999.941406, 109.000000, 1117239333.333333
496, 8.266667, 0.015627, 499.966096, 499.964844, 999.964844, 109.000000, 1117239333.333333
497, 8.283333, 0.009972, 499.976068, 499.980469, 999.980469, 109.000000, 1117239333.333333
498, 8.300000, 0.005693, 499.981761, 499.992188, 999.992188, 109.000000, 1117239333.333333
499, 8.316667, 0.002959, 499.984720, 499.996094, 999.996094, 109.000000, 1117239333.333333
500, 8.333333, 0.001484, 499.986204, 500.000000, 1000.000000, 109.000000, 1117239333.333333
