tick, sec, speed, distance, spdacm, x, y, energy
54, 0.900000, 0.607756, 17.586242, 16.992188, 516.992188, 109.000000, 1126949333.333333
55, 0.916667, 0.617681, 18.203923, 17.601563, 517.601563, 109.000000, 1126939333.333333
56, 0.933333, 0.627569, 18.831493, 18.218750, 518.218750, 109.000000, 1126929333.333333
57, 0.950000, 0.637420, 19.468913, 18.847656, 518.847656, 109.000000, 1126919333.333333
58, 0.966667, 0.647234, 20.116146, 19.484375, 519.484375, 109.000000, 1126909333.333333
59, 0.983333, 0.657011, 20.773157, 20.128906, 520.128906, 109.000000, 1126899333.333333
60, 1.000000, 0.666751, 21.439908, 20.789063, 520.789063, 109.000000, 1126889333.333333
61, 1.016667, 0.676455, 22.116362, 21.453125, 521.453125, 109.000000, 1126879333.333333
62, 1.033333, 0.686122, 22.802484, 22.128906, 522.128906, 109.000000, 1126869333.333333
63, 1.050000, 0.695753, 23.498237, 22.816406, 522.816406, 109.000000, 1126859333.333333
64, 1.066667, 0.705348, 24.203585, 23.511719, 523.511719, 109.000000, 1126849333.333333
65, 1.083333, 0.714907, 24.918492, 24.218750, 524.218750, 109.000000, 1126839333.333333
66, 1.100000, 0.724430, 25.642922, 24.933594, 524.933594, 109.000000, 1126829333.333333
67, 1.116667, 0.733918, 26.376840, 25.656250, 525.656250, 109.000000, 1126819333.333333
68, 1.133333, 0.743370, 27.120210, 26.390625, 526.390625, 109.000000, 1126809333.333333
69, 1.150000, 0.752786, 27.872996, 27.132813, 527.132813, 109.000000, 1126799333.333333
70, 1.166667, 0.762167, 28.635163, 27.886719, 527.886719, 109.000000, 1126789333.333333
71, 1.183333, 0.771513, 29.406676, 28.648438, 528.648438, 109.000000, 1126779333.333333
72, 1.200000, 0.780824, 30.187500, 29.421875, 529.421875, 109.000000, 1126769333.333333
73, 1.216667, 0.790100, 30.977599, 30.203125, 530.203125, 109.000000, 1126759333.333333
74, 1.233333, 0.799341, 31.776940, 30.992188, 530.992188, 109.000000, 1126749333.333333
75, 1.250000, 0.808548, 32.585488, 31.792969, 531.792969, 109.000000, 1126739333.333333
76, 1.266667, 0.817720, 33.403208, 32.601563, 532.601563, 109.000000, 1126729333.333333
77, 1.283333, 0.826857, 34.230065, 33.417969, 533.417969, 109.000000, 1126719333.333333
78, 1.300000, 0.835961, 35.066025, 34.246094, 534.246094, 109.000000, 1126709333.333333
79, 1.316667, 0.845030, 35.911055, 35.082031, 535.082031, 109.000000, 1126699333.333333
80, 1.333333, 0.854065, 36.765120, 35.925781, 535.925781, 109.000000, 1126689333.333333
81, 1.350000, 0.863066, 37.628186, 36.781250, 536.781250, 109.000000, 1126679333.333333
82, 1.366667, 0.872034, 38.500220, 37.640625, 537.640625, 109.000000, 1126669333.333333
83, 1.383333, 0.880968, 39.381188, 38.515625, 538.515625, 109.000000, 1126659333.333333
84, 1.400000, 0.889868, 40.271056, 39.394531, 539.394531, 109.000000, 1126649333.333333
85, 1.416667, 0.898735, 41.169792, 40.285156, 540.285156, 109.000000, 1126639333.333333
86, 1.433333, 0.907569, 42.077361, 41.183594, 541.183594, 109.000000, 1126629333.333333
87, 1.450000, 0.916370, 42.993730, 42.089844, 542.089844, 109.000000, 1126619333.333333
88, 1.466667, 0.925137, 43.918868, 43.007813, 543.007813, 109.000000, 1126609333.333333
89, 1.483333, 0.933872, 44.852740, 43.933594, 543.933594, 109.000000, 1126599333.333333
90, 1.500000, 0.942574, 45.795314, 44.867188, 544.867188, 109.000000, 1126589333.333333
91, 1.516667, 0.951244, 46.746558, 45.808594, 545.808594, 109.000000, 1126579333.333333
92, 1.533333, 0.959881, 47.706439, 46.761719, 546.761719, 109.000000, 1126569333.333333
93, 1.550000, 0.968485, 48.674924, 47.718750, 547.718750, 109.000000, 1126559333.333333
94, 1.566667, 0.977057, 49.651981, 48.687500, 548.687500, 109.000000, 1126549333.333333
95, 1.583333, 0.985597, 50.637579, 49.667969, 549.667969, 109.000000, 1126539333.333333
96, 1.600000, 0.994106, 51.631684, 50.652344, 550.652344, 109.000000, 1126529333.333333
97, 1.616667, 1.002582, 52.634266, 51.644531, 551.644531, 109.000000, 1126519333.333333
98, 1.633333, 1.011026, 53.645292, 52.648438, 552.648438, 109.000000, 1126509333.333333
99, 1.650000, 1.019439, 54.664731, 53.660156, 553.660156, 109.000000, 1126499333.333333
100, 1.666667, 1.027820, 55.692550, 54.679688, 554.679688, 109.000000, 1126489333.333333
101, 1.683333, 1.036170, 56.728720, 55.707031, 555.707031, 109.000000, 1126479333.333333
102, 1.700000, 1.044488, 57.773208, 56.742188, 556.742188, 109.000000, 1126469333.333333
103, 1.716667, 1.052775, 58.825984, 57.789063, 557.789063, 109.000000, 1126459333.333333
104, 1.733333, 1.061031, 59.887015, 58.839844, 558.839844, 109.000000, 1126449333.333333
105, 1.750000, 1.069257, 60.956272, 59.902344, 559.902344, 109.000000, 1126439333.333333
106, 1.766667, 1.077451, 62.033723, 60.968750, 560.968750, 109.000000, 1126429333.333333
107, 1.783333, 1.085615, 63.119337, 62.046875, 562.046875, 109.000000, 1126419333.333333
108, 1.800000, 1.093748, 64.213085, 63.132813, 563.132813, 109.000000, 1126409333.333333
109, 1.816667, 1.101850, 65.314935, 64.226563, 564.226563, 109.000000, 1126399333.333333
110, 1.833333, 1.109922, 66.424858, 65.328125, 565.328125, 109.000000, 1126389333.333333
111, 1.850000, 1.117964, 67.542822, 66.437500, 566.437500, 109.000000, 1126379333.333333
112, 1.866667, 1.125976, 68.668798, 67.558594, 567.558594, 109.000000, 1126369333.333333
113, 1.883333, 1.133957, 69.802755, 68.683594, 568.683594, 109.000000, 1126359333.333333
114, 1.900000, 1.141909, 70.944664, 69.816406, 569.816406, 109.000000, 1126349333.333333
115, 1.916667, 1.149831, 72.094495, 70.957031, 570.957031, 109.000000, 1126339333.333333
116, 1.933333, 1.157723, 73.252219, 72.109375, 572.109375, 109.000000, 1126329333.333333
117, 1.950000, 1.165586, 74.417805, 73.265625, 573.265625, 109.000000, 1126319333.333333
118, 1.966667, 1.173419, 75.591224, 74.433594, 574.433594, 109.000000, 1126309333.333333
119, 1.983333, 1.181223, 76.772446, 75.605469, 575.605469, 109.000000, 1126299333.333333
120, 2.000000, 1.188997, 77.961444, 76.785156, 576.785156, 109.000000, 1126289333.333333
121, 2.016667, 1.196743, 79.158186, 77.976563, 577.976563, 109.000000, 1126279333.333333
122, 2.033333, 1.204459, 80.362645, 79.171875, 579.171875, 109.000000, 1126269333.333333
123, 2.050000, 1.212146, 81.574791, 80.375000, 580.375000, 109.000000, 1126259333.333333
124, 2.066667, 1.219805, 82.794596, 81.589844, 581.589844, 109.000000, 1126249333.333333
125, 2.083333, 1.227435, 84.022030, 82.808594, 582.808594, 109.000000, 1126239333.333333
126, 2.100000, 1.235036, 85.257066, 84.035156, 584.035156, 109.000000, 1126229333.333333
127, 2.116667, 1.242608, 86.499675, 85.269531, 585.269531, 109.000000, 1126219333.333333
128, 2.133333, 1.250153, 87.749827, 86.515625, 586.515625, 109.000000, 1126209333.333333
129, 2.150000, 1.257669, 89.007496, 87.765625, 587.765625, 109.000000, 1126199333.333333
130, 2.166667, 1.265156, 90.272652, 89.023438, 589.023438, 109.000000, 1126189333.333333
131, 2.183333, 1.272616, 91.545268, 90.285156, 590.285156, 109.000000, 1126179333.333333
132, 2.200000, 1.280048, 92.825316, 91.558594, 591.558594, 109.000000, 1126169333.333333
133, 2.216667, 1.287452, 94.112768, 92.839844, 592.839844, 109.000000, 1126159333.333333
134, 2.233333, 1.294828, 95.407596, 94.128906, 594.128906, 109.000000, 1126149333.333333
135, 2.250000, 1.302176, 96.709772, 95.421875, 595.421875, 109.000000, 1126139333.333333
136, 2.266667, 1.309497, 98.019270, 96.722656, 596.722656, 109.000000, 1126129333.333333
137, 2.283333, 1.316791, 99.336060, 98.035156, 598.035156, 109.000000, 1126119333.333333
138, 2.300000, 1.324057, 100.660117, 99.351563, 599.351563, 109.000000, 1126109333.333333
139, 2.316667, 1.331296, 101.991413, 100.675781, 600.675781, 109.000000, 1126099333.333333
140, 2.333333, 1.338507, 103.329920, 102.003906, 602.003906, 109.000000, 1126089333.333333
141, 2.350000, 1.345692, 104.675612, 103.343750, 603.343750, 109.000000, 1126079333.333333
142, 2.366667, 1.352850, 106.028462, 104.691406, 604.691406, 109.000000, 1126069333.333333
143, 2.383333, 1.359981, 107.388443, 106.042969, 606.042969, 109.000000, 1126059333.333333
144, 2.400000, 1.367085, 108.755528, 107.402344, 607.402344, 109.000000, 1126049333.333333
145, 2.416667, 1.374162, 110.129690, 108.769531, 608.769531, 109.000000, 1126039333.333333
146, 2.433333, 1.363655, 111.493345, 110.144531, 610.144531, 109.000000, 1126039333.333333
147, 2.450000, 1.353148, 112.846493, 111.507813, 611.507813, 109.000000, 1126039333.333333
148, 2.466667, 1.342642, 114.189136, 112.859375, 612.859375, 109.000000, 1126039333.333333
149, 2.483333, 1.332137, 115.521273, 114.203125, 614.203125, 109.000000, 1126039333.333333
150, 2.500000, 1.321632, 116.842905, 115.535156, 615.535156, 109.000000, 1126039333.333333
151, 2.516667, 1.311128, 118.154033, 116.855469, 616.855469, 109.000000, 1126039333.333333
152, 2.533333, 1.300625, 119.454658, 118.167969, 618.167969, 109.000000, 1126039333.333333
153, 2.550000, 1.290122, 120.744781, 119.468750, 619.468750, 109.000000, 1126039333.333333
154, 2.566667, 1.279620, 122.024401, 120.757813, 620.757813, 109.000000, 1126039333.333333
155, 2.583333, 1.269119, 123.293520, 122.039063, 622.039063, 109.000000, 1126039333.333333
156, 2.600000, 1.258618, 124.552138, 123.308594, 623.308594, 109.000000, 1126039333.333333
157, 2.616667, 1.248119, 125.800257, 124.566406, 624.566406, 109.000000, 1126039333.333333
158, 2.633333, 1.237620, 127.037877, 125.816406, 625.816406, 109.000000, 1126039333.333333
159, 2.650000, 1.227121, 128.264998, 127.050781, 627.050781, 109.000000, 1126039333.333333
160, 2.666667, 1.216624, 129.481622, 128.277344, 628.277344, 109.000000, 1126039333.333333
161, 2.683333, 1.206127, 130.687749, 129.496094, 629.496094, 109.000000, 1126039333.333333
162, 2.700000, 1.195631, 131.883380, 130.703125, 630.703125, 109.000000, 1126039333.333333
163, 2.716667, 1.185136, 133.068515, 131.898438, 631.898438, 109.000000, 1126039333.333333
164, 2.733333, 1.174641, 134.243157, 133.082031, 633.082031, 109.000000, 1126039333.333333
165, 2.750000, 1.164148, 135.407305, 134.257813, 634.257813, 109.000000, 1126039333.333333
166, 2.766667, 1.153655, 136.560960, 135.421875, 635.421875, 109.000000, 1126039333.333333
167, 2.783333, 1.143164, 137.704124, 136.574219, 636.574219, 109.000000, 1126039333.333333
168, 2.800000, 1.132673, 138.836796, 137.718750, 637.718750, 109.000000, 1126039333.333333
169, 2.816667, 1.122183, 139.958979, 138.851563, 638.851563, 109.000000, 1126039333.333333
170, 2.833333, 1.111694, 141.070672, 139.972656, 639.972656, 109.000000, 1126039333.333333
171, 2.850000, 1.101205, 142.171878, 141.085938, 641.085938, 109.000000, 1126039333.333333
172, 2.866667, 1.090718, 143.262596, 142.187500, 642.187500, 109.000000, 1126039333.333333
173, 2.883333, 1.080232, 144.342828, 143.277344, 643.277344, 109.000000, 1126039333.333333
174, 2.900000, 1.069747, 145.412574, 144.355469, 644.355469, 109.000000, 1126039333.333333
175, 2.916667, 1.059262, 146.471837, 145.425781, 645.425781, 109.000000, 1126039333.333333
176, 2.933333, 1.048779, 147.520616, 146.484375, 646.484375, 109.000000, 1126039333.333333
177, 2.950000, 1.038297, 148.558913, 147.535156, 647.535156, 109.000000, 1126039333.333333
178, 2.966667, 1.027816, 149.586729, 148.574219, 648.574219, 109.000000, 1126039333.333333
179, 2.983333, 1.017336, 150.604065, 149.601563, 649.601563, 109.000000, 1126039333.333333
180, 3.000000, 1.006857, 151.610922, 150.617188, 650.617188, 109.000000, 1126039333.333333
181, 3.016667, 0.996379, 152.607302, 151.625000, 651.625000, 109.000000, 1126039333.333333
182, 3.033333, 0.985903, 153.593204, 152.621094, 652.621094, 109.000000, 1126039333.333333
183, 3.050000, 0.975427, 154.568632, 153.605469, 653.605469, 109.000000, 1126039333.333333
184, 3.066667, 0.964953, 155.533585, 154.582031, 654.582031, 109.000000, 1126039333.333333
185, 3.083333, 0.954480, 156.488065, 155.546875, 655.546875, 109.000000, 1126039333.333333
186, 3.100000, 0.944008, 157.432073, 156.503906, 656.503906, 109.000000, 1126039333.333333
187, 3.116667, 0.933538, 158.365611, 157.445313, 657.445313, 109.000000, 1126039333.333333
188, 3.133333, 0.923069, 159.288680, 158.378906, 658.378906, 109.000000, 1126039333.333333
189, 3.150000, 0.912601, 160.201281, 159.304688, 659.304688, 109.000000, 1126039333.333333
190, 3.166667, 0.902135, 161.103416, 160.214844, 660.214844, 109.000000, 1126039333.333333
191, 3.183333, 0.891670, 161.995086, 161.117188, 661.117188, 109.000000, 1126039333.333333
192, 3.200000, 0.881206, 162.876292, 162.007813, 662.007813, 109.000000, 1126039333.333333
193, 3.216667, 0.870744, 163.747036, 162.890625, 662.890625, 109.000000, 1126039333.333333
194, 3.233333, 0.860284, 164.607320, 163.761719, 663.761719, 109.000000, 1126039333.333333
195, 3.250000, 0.849825, 165.457144, 164.621094, 664.621094, 109.000000, 1126039333.333333
196, 3.266667, 0.839367, 166.296512, 165.472656, 665.472656, 109.000000, 1126039333.333333
197, 3.283333, 0.828911, 167.125423, 166.312500, 666.312500, 109.000000, 1126039333.333333
198, 3.300000, 0.818457, 167.943880, 167.140625, 667.140625, 109.000000, 1126039333.333333
199, 3.316667, 0.808005, 168.751885, 167.957031, 667.957031, 109.000000, 1126039333.333333
200, 3.333333, 0.797554, 169.549439, 168.765625, 668.765625, 109.000000, 1126039333.333333
201, 3.350000, 0.787105, 170.336545, 169.562500, 669.562500, 109.000000, 1126039333.333333
202, 3.366667, 0.776658, 171.113203, 170.351563, 670.351563, 109.000000, 1126039333.333333
203, 3.383333, 0.766213, 171.879416, 171.128906, 671.128906, 109.000000, 1126039333.333333
204, 3.400000, 0.755770, 172.635186, 171.894531, 671.894531, 109.000000, 1126039333.333333
205, 3.416667, 0.745329, 173.380514, 172.648438, 672.648438, 109.000000, 1126039333.333333
206, 3.433333, 0.734889, 174.115404, 173.394531, 673.394531, 109.000000, 1126039333.333333
207, 3.450000, 0.724452, 174.839856, 174.128906, 674.128906, 109.000000, 1126039333.333333
208, 3.466667, 0.714018, 175.553874, 174.855469, 674.855469, 109.000000, 1126039333.333333
209, 3.483333, 0.703585, 176.257459, 175.566406, 675.566406, 109.000000, 1126039333.333333
210, 3.500000, 0.693154, 176.950613, 176.273438, 676.273438, 109.000000, 1126039333.333333
211, 3.516667, 0.682726, 177.633340, 176.964844, 676.964844, 109.000000, 1126039333.333333
212, 3.533333, 0.672301, 178.305640, 177.648438, 677.648438, 109.000000, 1126039333.333333
213, 3.550000, 0.661878, 178.967518, 178.320313, 678.320313, 109.000000, 1126039333.333333
214, 3.566667, 0.651457, 179.618975, 178.980469, 678.980469, 109.000000, 1126039333.333333
215, 3.583333, 0.641039, 180.260015, 179.632813, 679.632813, 109.000000, 1126039333.333333
216, 3.600000, 0.630624, 180.890639, 180.273438, 680.273438, 109.000000, 1126039333.333333
217, 3.616667, 0.620212, 181.510851, 180.906250, 680.906250, 109.000000, 1126039333.333333
218, 3.633333, 0.609803, 182.120654, 181.523438, 681.523438, 109.000000, 1126039333.333333
219, 3.650000, 0.599397, 182.720051, 182.136719, 682.136719, 109.000000, 1126039333.333333
220, 3.666667, 0.588993, 183.309044, 182.734375, 682.734375, 109.000000, 1126039333.333333
221, 3.683333, 0.578594, 183.887638, 183.324219, 683.324219, 109.000000, 1126039333.333333
222, 3.700000, 0.568197, 184.455835, 183.902344, 683.902344, 109.000000, 1126039333.333333
223, 3.716667, 0.557804, 185.013639, 184.468750, 684.468750, 109.000000, 1126039333.333333
224, 3.733333, 0.547415, 185.561053, 185.027344, 685.027344, 109.000000, 1126039333.333333
225, 3.750000, 0.537029, 186.098082, 185.574219, 685.574219, 109.000000, 1126039333.333333
226, 3.766667, 0.526647, 186.624729, 186.113281, 686.113281, 109.000000, 1126039333.333333
227, 3.783333, 0.516269, 187.140998, 186.640625, 686.640625, 109.000000, 1126039333.333333
228, 3.800000, 0.505896, 187.646894, 187.156250, 687.156250, 109.000000, 1126039333.333333
229, 3.816667, 0.495526, 188.142420, 187.660156, 687.660156, 109.000000, 1126039333.333333
230, 3.833333, 0.485162, 188.627582, 188.156250, 688.156250, 109.000000, 1126039333.333333
231, 3.850000, 0.474802, 189.102384, 188.640625, 688.640625, 109.000000, 1126039333.333333
232, 3.866667, 0.464447, 189.566830, 189.117188, 689.117188, 109.000000, 1126039333.333333
233, 3.883333, 0.454097, 190.020927, 189.582031, 689.582031, 109.000000, 1126039333.333333
234, 3.900000, 0.443752, 190.464680, 190.035156, 690.035156, 109.000000, 1126039333.333333
235, 3.916667, 0.433413, 190.898093, 190.480469, 690.480469, 109.000000, 1126039333.333333
236, 3.933333, 0.423080, 191.321173, 190.914063, 690.914063, 109.000000, 1126039333.333333
237, 3.950000, 0.412753, 191.733927, 191.335938, 691.335938, 109.000000, 1126039333.333333
238, 3.966667, 0.402433, 192.136360, 191.750000, 691.750000, 109.000000, 1126039333.333333
239, 3.983333, 0.392119, 192.528479, 192.152344, 692.152344, 109.000000, 1126039333.333333
240, 4.000000, 0.381813, 192.910292, 192.542969, 692.542969, 109.000000, 1126039333.333333
241, 4.016667, 0.371514, 193.281806, 192.925781, 692.925781, 109.000000, 1126039333.333333
242, 4.033333, 0.361223, 193.643029, 193.296875, 693.296875, 109.000000, 1126039333.333333
243, 4.050000, 0.350940, 193.993969, 193.656250, 693.656250, 109.000000, 1126039333.333333
244, 4.066667, 0.340666, 194.334635, 194.007813, 694.007813, 109.000000, 1126039333.333333
245, 4.083333, 0.330402, 194.665037, 194.347656, 694.347656, 109.000000, 1126039333.333333
246, 4.100000, 0.320147, 194.985184, 194.679688, 694.679688, 109.000000, 1126039333.333333
247, 4.116667, 0.309903, 195.295087, 195.000000, 695.000000, 109.000000, 1126039333.333333
248, 4.133333, 0.299670, 195.594757, 195.308594, 695.308594, 109.000000, 1126039333.333333
249, 4.150000, 0.289449, 195.884205, 195.609375, 695.609375, 109.000000, 1126039333.333333
250, 4.166667, 0.279240, 196.163446, 195.898438, 695.898438, 109.000000, 1126039333.333333
251, 4.183333, 0.269046, 196.432492, 196.175781, 696.175781, 109.000000, 1126039333.333333
252, 4.200000, 0.258866, 196.691357, 196.445313, 696.445313, 109.000000, 1126039333.333333
253, 4.216667, 0.248701, 196.940058, 196.707031, 696.707031, 109.000000, 1126039333.333333
254, 4.233333, 0.238554, 197.178612, 196.953125, 696.953125, 109.000000, 1126039333.333333
255, 4.250000, 0.228425, 197.407037, 197.191406, 697.191406, 109.000000, 1126039333.333333
256, 4.266667, 0.218315, 197.625352, 197.421875, 697.421875, 109.000000, 1126039333.333333
257, 4.283333, 0.208228, 197.833580, 197.640625, 697.640625, 109.000000, 1126039333.333333
258, 4.300000, 0.198164, 198.031744, 197.847656, 697.847656, 109.000000, 1126039333.333333
259, 4.316667, 0.188126, 198.219870, 198.046875, 698.046875, 109.000000, 1126039333.333333
260, 4.333333, 0.178116, 198.397986, 198.234375, 698.234375, 109.000000, 1126039333.333333
261, 4.350000, 0.168138, 198.566125, 198.414063, 698.414063, 109.000000, 1126039333.333333
262, 4.366667, 0.158195, 198.724320, 198.582031, 698.582031, 109.000000, 1126039333.333333
263, 4.383333, 0.148291, 198.872611, 198.738281, 698.738281, 109.000000, 1126039333.333333
264, 4.400000, 0.138431, 199.011042, 198.886719, 698.886719, 109.000000, 1126039333.333333
265, 4.416667, 0.128621, 199.139663, 199.023438, 699.023438, 109.000000, 1126039333.333333
266, 4.433333, 0.118868, 199.258531, 199.152344, 699.152344, 109.000000, 1126039333.333333
267, 4.450000, 0.109179, 199.367710, 199.273438, 699.273438, 109.000000, 1126039333.333333
268, 4.466667, 0.099567, 199.467277, 199.382813, 699.382813, 109.000000, 1126039333.333333
269, 4.483333, 0.090043, 199.557320, 199.480469, 699.480469, 109.000000, 1126039333.333333
270, 4.500000, 0.080625, 199.637945, 199.570313, 699.570313, 109.000000, 1126039333.333333
271, 4.516667, 0.071333, 199.709278, 199.652344, 699.652344, 109.000000, 1126039333.333333
272, 4.533333, 0.062197, 199.771475, 199.722656, 699.722656, 109.000000, 1126039333.333333
273, 4.550000, 0.053253, 199.824728, 199.785156, 699.785156, 109.000000, 1126039333.333333
274, 4.566667, 0.044555, 199.869283, 199.839844, 699.839844, 109.000000, 1126039333.333333
275, 4.583333, 0.036176, 199.905459, 199.882813, 699.882813, 109.000000, 1126039333.333333
276, 4.600000, 0.028224, 199.933682, 199.917969, 699.917969, 109.000000, 1126039333.333333
277, 4.616667, 0.020856, 199.954538, 199.949219, 699.949219, 109.000000, 1126039333.333333
278, 4.633333, 0.014306, 199.968844, 199.968750, 699.968750, 109.000000, 1126039333.333333
279, 4.650000, 0.008891, 199.977736, 199.984375, 699.984375, 109.000000, 1126039333.333333
280, 4.666667, 0.004941, 199.982677, 199.992188, 699.992188, 109.000000, 1126039333.333333
281, 4.683333, 0.002531, 199.985208, 199.996094, 699.996094, 109.000000, 1126039333.333333
282, 4.700000, 0.001267, 199.986475, 200.000000, 700.000000, 109.000000, 1126039333.333333
